Species	Source
Oithona pseudofrigida	OBIS
Aegisthus spinulosus	OBIS
Mormonilla phasma	OBIS
Oncorhynchus gorbuscha	OBIS
Chondracanthodes deflexus	OBIS
Agetus typicus	OBIS
Onychocorycaeus ovalis	OBIS
Triconia minuta	OBIS
Copilia vitrea	OBIS
Sapphirina angusta	OBIS
Sapphirina auronitens	OBIS
Sapphirina gemma	OBIS
Sapphirina intestinata	OBIS
Sapphirina iris	OBIS
Sapphirina metallina	OBIS
Sapphirina sali	OBIS
Sapphirina scarlata	OBIS
Caligus coryphaenae	OBIS
Clavellisa scombri	OBIS
Lernanthropus tylosuri	OBIS
Dinemoura producta	OBIS
Phyllothyreus cornutus	OBIS
Pennella filosa	OBIS
Pandarus sinuatus	OBIS
Calanus pacificus	OBIS
Aetideopsis retusa	OBIS
Gaetanus pungens	OBIS
Neomormonilla minor	OBIS
Disseta palumbii	OBIS
Acartia (Acanthacartia) levequei	OBIS
Brachycalanus brodskyi	OBIS
Byrathis volcani	OBIS
Chiridius pacificus	OBIS
Chirundinella magna	OBIS
Corycaeus vitreus	OBIS
Eucalanus muticus	OBIS
Euchirella grandicornis	OBIS
Haloptilus austini	OBIS
Heterorhabdus egregius	OBIS
Labidocera jollae	OBIS
Labidocera sinilobata	OBIS
Mimocalanus crassus	OBIS
Tharybis juhlae	OBIS
Acantholochus nasus	OBIS
Caligus mutabilis	OBIS
Lateracanthus quadripedis	OBIS
Lernanthropus rathbuni	OBIS
Nemesis aggregatus	OBIS
Pandarus zygaenae	OBIS
Pontella chierchiae	OBIS
Pontella tenuiremis	OBIS
Pseudodiaptomus pelagicus	OBIS
Spinocalanus usitatus	OBIS
Stygiopontius quadrispinosus	OBIS
Therodamas dawsoni	OBIS
Acantholochus nudiusculus	OBIS
Bomolochus constrictus	OBIS
Gastrodelphys dalesi	OBIS
Gloiopotes huttoni	OBIS
Hyphalion tertium	OBIS
Pandarus satyrus	OBIS
Paraeuchaeta californica	OBIS
Paraeuchaeta scopaeorhina	OBIS
Paraeuchaeta triloba	OBIS
Pontella spinicauda	OBIS
Pontella valida	OBIS
Pontellopsis krameri	OBIS
Pontellopsis strenua	OBIS
Talacalanus greenii	OBIS
Unicolax mycterobius	OBIS
Ryocalanus bowmani	OBIS
Pseudochirella vulgaris	OBIS
Nullosetigera impar	OBIS
Amallothrix tropica	OBIS
Taeniacanthodes dojirii	OBIS
Ancorabolus hendrickxi	OBIS
Omorius atypicus	OBIS
Rythabis schulzi	OBIS
Cresseyus longicaudus	OBIS
Paraheterorhabdus robustus	OBIS
Tortanus (Acutanus) setacaudatus	OBIS
Yrocalanus asymmetricus	OBIS
Yrocalanus bicornis	OBIS
Labidocera churaumi	OBIS
Ceratonotus elongatus	OBIS
Dendropsyllus californiensis	OBIS
